race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202636031710,C1一組,,1600,ダート,良,2,8,11,カガバベル,牡4,56.0,岩本怜,1:46.2,1.3/4,,41.2,5.7,3,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,3,5,5,ビッグリュウオー,セ6,56.0,高橋悠里,1:47.0,5,,41.0,11.5,4,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,4,8,10,アルファシリウス,牡4,56.0,村上忍,1:47.1,3/4,,42.1,2.9,2,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,5,2,2,ミドリタツ,牝5,52.0,△坂井瑛音,1:47.9,5,,40.9,49.4,9,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,6,6,6,トントンプー,牡5,56.0,小林凌,1:48.2,2,,41.9,11.8,5,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,7,7,9,ランドフリード,牡4,56.0,大坪慎,1:48.2,アタマ,,42.0,61.4,10,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,8,3,3,ヤマニンファリダ,牝5,54.0,佐々木志,1:48.8,4,,42.4,22.1,7,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,9,7,8,コスモピエドラ,セ8,56.0,菅原辰徳,1:49.3,3,,44.3,86.6,11,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,10,1,1,ロッキータイタン,牡6,56.0,高松亮,1:49.8,3,,44.0,43.5,8,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031710,C1一組,,1600,ダート,良,11,6,7,チムドンドン,牝7,52.0,関本玲花,1:51.3,9,,46.4,19.9,6,,,2026,36,03,17,10,4:240,4:140|11:200|5:280,4-11:650,4-11:1170,4-11:330|4-5:490|5-11:1000,4-5-11:2320,4 → 11 → 5:6670
202636031711,スプリント特別OP,,850,ダート,良,1,2,2,エイシントルペード,牡5,56.0,佐々木志,0:50.9,,,36.3,1.9,1,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,2,4,4,スターシューター,牡8,56.0,高松亮,0:51.5,4,,36.6,2.5,2,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,3,7,8,チハヤブルラン,牝6,52.0,関本玲花,0:51.7,1.1/4,,36.9,32.5,6,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,4,8,9,グアドループ,牡8,56.0,山本聡哉,0:51.7,ハナ,,36.7,9.9,4,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,5,3,3,メイショウイジゲン,牡8,56.0,山本政聡,0:51.9,1.1/2,,36.5,5.5,3,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,6,6,6,カリフィア,牝5,54.0,鈴木祐,0:52.2,1.1/2,,37.0,168.7,8,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,7,1,1,キャンドルベリー,牝7,54.0,塚本涼人,0:52.4,1,,37.3,119.9,7,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202636031711,スプリント特別OP,,850,ダート,良,8,8,10,ルクスディライト,牝4,50.0,★斉藤友香,0:52.6,1.1/2,,37.2,31.2,5,,,2026,36,03,17,11,2:190,2:130|4:130|8:310,2-4:360,2-4:510,2-4:160|2-8:1160|4-8:630,2-4-8:2220,2 → 4 → 8:6750
202642031708,菜の花特別(C2),,1500,ダート,良,1,7,9,ピースシャイニー,牡4,56.0,張田昂,1:38.9,,,40.3,7.8,2,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,2,1,1,カネトシシュキン,牡6,56.0,山林堂信,1:39.1,3/4,,41.1,12.2,4,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,3,8,12,ベストポスト,牡5,56.0,野畑凌,1:39.5,2,,41.1,1.4,1,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,4,6,7,ブレイブルイーズ,セ4,56.0,木間塚龍,1:39.5,ハナ,,40.3,29.4,7,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,5,5,5,グラスアラバニーユ,牡7,56.0,増田充宏,1:39.6,クビ,,41.0,57.9,10,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,6,6,8,プレジャー,牝5,54.0,池谷匠翔,1:39.6,ハナ,,40.8,64.7,11,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,7,7,10,シュヴァルツナーガ,牝6,54.0,吉留孝司,1:39.6,クビ,,40.1,19.7,6,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,8,2,2,ハイタッチマドンナ,牝4,54.0,秋元耕成,1:40.0,2,,40.6,29.6,8,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,9,5,6,カラフルピーチ,牝5,54.0,室陽一朗,1:40.1,1/2,,41.9,17.2,5,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,10,4,4,ジェンダアネモス,牝4,54.0,保園翔也,1:43.1,大,,45.5,52.5,9,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,11,3,3,マッドルビー,牝4,53.0,☆中山遥人,1:43.2,3/4,,43.3,168.9,12,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031708,菜の花特別(C2),,1500,ダート,良,12,8,11,イットウショウグウ,牝4,54.0,櫻井光輔,1:46.0,大,,48.0,10.7,3,,,2026,42,03,17,8,9:780,9:170|1:230|12:110,1-9:2440,9-1:6020,1-9:720|9-12:200|1-12:370,1-9-12:1210,9 → 1 → 12:14090
202642031709,ツインサドル特別(3歳),,1400,ダート,良,1,7,9,ヴァルボナ,牡3,56.0,丹内祐次,1:29.5,,,39.1,4.1,3,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,2,4,4,ニンゲンテイイナ,牡3,56.0,張田昂,1:30.1,3,,40.2,2.7,2,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,3,8,12,ヘイスティハート,牡3,56.0,笹川翼,1:31.0,4,,40.8,2.3,1,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,4,6,7,サンエイタロー,牡3,55.0,☆佐野遥久,1:31.4,2,,40.1,37.8,6,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,5,7,10,ラジスタンロイヤル,牡3,56.0,木間塚龍,1:31.8,2,,40.3,199.0,11,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,6,1,1,サモアノカイジン,牡3,56.0,笠野雄大,1:31.8,アタマ,,40.1,33.5,5,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,7,5,5,ロザヴィータ,牝3,52.0,△長浜鴻緒,1:32.2,2,,41.1,56.4,7,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,8,3,3,アレキサンダーサン,牡3,56.0,藤本現暉,1:32.8,3,,41.3,161.3,10,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,9,6,8,フジパスカル,牡3,53.0,▲杉山海波,1:33.0,1,,40.5,324.0,12,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,10,2,2,カイトヴァイター,牡3,56.0,野畑凌,1:33.8,4,,43.9,10.3,4,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,11,5,6,ガルドコー,牡3,56.0,西啓太,1:34.3,2.1/2,,43.3,68.8,9,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031709,ツインサドル特別(3歳),,1400,ダート,良,12,8,11,スピアザキック,牡3,56.0,原優介,1:35.3,5,,44.2,62.2,8,,,2026,42,03,17,9,9:410,9:110|4:140|12:110,4-9:470,9-4:1120,4-9:210|9-12:150|4-12:220,4-9-12:440,9 → 4 → 12:2830
202642031710,桜草特別(B3),,1500,ダート,良,1,7,10,フクチャンキング,セ6,56.0,室陽一朗,1:36.3,,,37.9,58.1,9,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,2,5,5,ユーロジータビート,牡4,56.0,笹川翼,1:36.3,クビ,,38.0,1.2,1,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,3,7,9,ダイヤモンドビーチ,牡6,56.0,張田昂,1:37.3,5,,38.9,12.9,4,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,4,3,3,リュクスレオン,牡5,56.0,町田直希,1:38.0,3,,38.8,41.0,7,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,5,2,2,サヨノビッグホープ,牡4,56.0,西啓太,1:38.1,1/2,,38.8,40.5,6,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,6,8,11,ゴールドソニック,牡5,56.0,半澤慶実,1:38.1,クビ,,38.7,258.0,11,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,7,5,6,ヴィルミーキスミー,牝4,54.0,福原杏,1:38.2,クビ,,39.6,11.9,3,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,8,6,8,オウケンデューク,セ6,56.0,野畑凌,1:38.3,1/2,,39.9,8.1,2,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,9,4,4,ラジエル,牝7,53.0,☆中山遥人,1:38.6,1.1/2,,39.6,56.4,8,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,10,1,1,ルナフォルトゥーナ,牡4,56.0,吉井章,1:38.6,クビ,,40.0,16.0,5,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,11,8,12,マナコル,牡4,56.0,菅原涼太,1:39.3,3,,39.4,259.7,12,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031710,桜草特別(B3),,1500,ダート,良,12,6,7,プローラーティオー,牡4,56.0,櫻井光輔,1:40.0,3,,40.7,81.2,10,,,2026,42,03,17,10,10:5810,10:540|5:110|9:190,5-10:3070,10-5:10300,5-10:780|9-10:1300|5-9:240,5-9-10:3120,10 → 5 → 9:57890
202642031711,花見月特別(B1B2),,1400,ダート,良,1,1,1,パンクビート,牡4,55.0,安藤洋一,1:29.5,,,37.9,7.4,3,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,2,7,8,ケンキートス,牡6,55.0,藤本現暉,1:29.7,3/4,,38.0,36.1,7,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,3,4,4,オニアシ,牡4,55.0,御神本訓,1:29.7,クビ,,37.3,3.3,2,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,4,8,11,ダイメイタマナ,牡6,57.0,吉留孝司,1:30.0,1.1/2,,37.9,32.1,6,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,5,3,3,エリンアキレウス,牡6,57.0,本橋孝太,1:30.2,1,,37.5,9.3,4,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,6,6,6,サウンドバッハ,牡4,55.0,岡村健司,1:30.4,1,,37.8,14.1,5,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,7,5,5,キタノブライド,牝6,53.0,西啓太,1:30.6,3/4,,37.7,79.3,9,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,8,6,7,ジョートビー,牝4,55.0,澤田龍哉,1:30.7,3/4,,39.0,43.0,8,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,9,7,9,プリモジョーカー,牝9,55.0,見越彬央,1:31.8,5,,39.2,256.5,10,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031711,花見月特別(B1B2),,1400,ダート,良,10,8,10,スペンサーバローズ,牡6,57.0,笹川翼,1:32.5,3,,40.3,1.8,1,,,2026,42,03,17,11,1:740,1:220|8:230|4:140,1-8:8200,1-8:16360,1-8:1960|1-4:460|4-8:890,1-4-8:6430,1 → 8 → 4:49510
202642031808,春光特別(C1),,800,ダート,良,1,7,9,アラビアンレイン,牡6,56.0,福原杏,0:47.3,,,35.1,2.0,1,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,2,6,7,クリノウィリアム,牡4,56.0,櫻井光輔,0:48.1,4,,35.2,4.4,2,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,3,5,5,スマートアライヴ,牡5,55.0,☆中山遥人,0:48.5,2,,36.0,9.3,5,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,4,2,2,ニシノジーク,セ5,56.0,国分祐仁,0:48.7,1.1/2,,36.0,16.3,6,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,5,8,11,デルマカミーラ,牝7,54.0,新原周馬,0:48.7,アタマ,,36.2,7.9,4,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,6,7,10,レジェス,牡5,56.0,七夕裕次,0:48.8,1/2,,36.1,179.7,12,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,7,8,12,ミスサン,牝5,54.0,鷹見陸,0:49.3,2.1/2,,36.6,55.7,10,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,8,3,3,クラパッション,牝4,54.0,吉原寛人,0:49.4,3/4,,36.6,46.5,9,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,9,5,6,タイトルコール,牝4,54.0,小野楓馬,0:49.4,クビ,,36.7,7.4,3,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,10,4,4,ニシノニューリーフ,牝6,54.0,吉留孝司,0:49.6,1,,36.7,28.5,7,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,11,1,1,モーニングタンポポ,牝4,52.0,中島良美,0:49.7,1/2,,36.2,85.4,11,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031808,春光特別(C1),,800,ダート,良,12,6,8,ケイツーユーロ,牡6,56.0,古岡勇樹,0:49.9,1,,37.2,39.4,8,,,2026,42,03,18,8,9:200,9:120|7:130|5:210,7-9:470,9-7:690,7-9:220|5-9:540|5-7:540,5-7-9:1630,9 → 7 → 5:5030
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,1,2,2,ショウネンジダイ,牡8,57.0,本田正重,1:36.2,,,39.0,6.9,3,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,2,5,6,マロンシャンテリー,牡5,57.0,赤津和希,1:36.7,2.1/2,,39.9,8.6,5,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,3,6,8,ルトンワージ,牡4,57.0,笹川翼,1:36.8,1/2,,41.1,5.7,2,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,4,5,5,タイセイフェスタ,セ5,57.0,鷹見陸,1:36.9,1/2,,39.4,16.8,8,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,5,1,1,ココモローズ,牝5,55.0,菅原涼太,1:36.9,ハナ,,41.3,3.0,1,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,6,4,4,モンゲーハガネ,牡8,57.0,岡村健司,1:37.0,クビ,,39.1,45.3,10,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,7,8,12,シェナノパリオ,牡4,55.0,野畑凌,1:37.5,2.1/2,,40.5,7.3,4,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,8,8,11,メロスゴー,牡5,56.0,☆及川烈,1:37.5,アタマ,,40.2,61.1,11,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,9,3,3,ブレイヴルーラー,牡7,55.0,室陽一朗,1:37.8,1.1/2,,41.0,20.6,9,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,10,6,7,ランドプラネット,牡5,55.0,木間塚龍,1:38.0,3/4,,40.7,11.3,7,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
202642031809,さいたまブロンコス特別(B2B3),,1500,ダート,良,11,7,9,イサチルカゼニタツ,牡5,55.0,町田直希,1:39.4,7,,43.6,9.5,6,,,2026,42,03,18,9,2:690,2:190|6:210|8:190,2-6:2080,2-6:5150,2-6:680|2-8:670|6-8:940,2-6-8:4090,2 → 6 → 8:26690
