horse,dist_course,dc_n,dc_wins,dc_wr
マサハヤウォルズ,1900_ダート,3,0,0.0
マサハヤウォルズ,2100_ダート,1,0,0.0
マサハヤニース,1800_ダート,1,0,0.0
マサハヤヴァンス,1000_芝,1,0,0.0
マサハヤヴァンス,1200_芝,1,0,0.0
マサレエトワール,1200_ダート,1,0,0.0
マザーズウィル,1800_芝,1,0,0.0
マシュー,1700_ダート,1,0,0.0
マシンガン,1200_芝,1,0,0.0
マジカルガール,1000_芝,3,0,0.0
マジカルガール,1200_ダート,1,0,0.0
マジカルガール,1200_芝,1,0,0.0
マジカルシャイン,1200_芝,3,0,0.0
マジカルフェアリー,1200_芝,1,0,0.0
マジカルフェアリー,1600_芝,1,0,0.0
マジカルフェアリー,1800_芝,2,0,0.0
マジカルフェアリー,2000_芝,1,0,0.0
マジカルワード,1400_芝,2,0,0.0
マジカルワード,1600_芝,1,0,0.0
マジッククッキー,1400_ダート,1,0,0.0
マジックサンズ,1600_芝,3,1,0.3333333333333333
マジックサンズ,1800_芝,1,1,1.0
マジックサンズ,2000_芝,2,0,0.0
マジックタッチ,1200_ダート,1,0,0.0
マジックタッチ,1300_ダート,1,0,0.0
マスカレードボール,1800_芝,2,2,1.0
マスカレードボール,2000_芝,3,1,0.3333333333333333
マスカレードボール,2400_芝,1,0,0.0
マスキュリン,1800_芝,5,1,0.2
マスキュリン,2000_芝,1,0,0.0
マスクオールウィン,1200_ダート,1,0,0.0
マスクオールウィン,1200_芝,4,0,0.0
マスクオールウィン,1400_芝,2,0,0.0
マスクオールウィン,1600_芝,3,1,0.3333333333333333
マスクトディーヴァ,1600_芝,3,1,0.3333333333333333
マスクトディーヴァ,1800_芝,1,0,0.0
マスグラバイト,1600_ダート,1,0,0.0
マタミカンサン,1700_ダート,1,0,0.0
マチカゼ,1800_芝,2,0,0.0
マックアルイーン,1200_芝,2,1,0.5
マックアルイーン,1400_芝,1,0,0.0
マックスセレナーデ,1400_ダート,1,0,0.0
マックスセレナーデ,2000_芝,1,0,0.0
マッシャーブルム,1400_ダート,2,0,0.0
マッシャーブルム,1700_ダート,2,1,0.5
マッスルバック,1600_ダート,1,0,0.0
マッスルバック,1700_ダート,2,1,0.5
マッドクール,1200_芝,3,1,0.3333333333333333
マッドクール,1400_芝,1,0,0.0
マッドクール,1600_芝,1,0,0.0
マッドマックス,1600_芝,1,1,1.0
マッハモンルード,2400_芝,1,0,0.0
マテンロウアネモス,1000_芝,2,0,0.0
マテンロウアネモス,1200_芝,1,0,0.0
マテンロウアルテ,1800_芝,1,0,0.0
マテンロウアルテ,2000_芝,1,0,0.0
マテンロウアレス,1800_芝,4,0,0.0
マテンロウアレス,2000_芝,5,0,0.0
マテンロウオリオン,1200_芝,4,0,0.0
マテンロウオリオン,1400_芝,2,0,0.0
マテンロウオリオン,1600_芝,6,0,0.0
マテンロウオリオン,1800_芝,1,0,0.0
マテンロウオリオン,2000_芝,2,0,0.0
マテンロウガイ,1900_ダート,3,0,0.0
マテンロウガイ,2000_ダート,1,0,0.0
マテンロウガイ,2100_ダート,2,0,0.0
マテンロウギフト,1800_芝,2,1,0.5
マテンロウコマンド,1400_ダート,1,1,1.0
マテンロウコマンド,1600_ダート,2,0,0.0
マテンロウゴールド,2000_芝,1,1,1.0
マテンロウゴールド,2600_芝,1,0,0.0
マテンロウサン,1400_芝,2,0,0.0
マテンロウサン,1800_ダート,1,0,0.0
マテンロウサン,1800_芝,2,0,0.0
マテンロウジョイ,1800_ダート,1,0,0.0
マテンロウジョイ,2000_芝,1,0,0.0
マテンロウスカイ,1600_芝,3,0,0.0
マテンロウスカイ,1700_ダート,1,0,0.0
マテンロウスカイ,1800_ダート,1,0,0.0
マテンロウスカイ,1800_芝,3,1,0.3333333333333333
マテンロウスカイ,2000_芝,1,0,0.0
マテンロウタイム,1800_ダート,1,0,0.0
マテンロウダビンチ,1600_ダート,1,0,0.0
マテンロウディアナ,1600_芝,1,0,0.0
マテンロウナイト,1200_芝,1,0,0.0
マテンロウナイト,1400_芝,1,0,0.0
マテンロウノカゼ,1700_ダート,1,0,0.0
マテンロウノカゼ,1800_ダート,1,0,0.0
マテンロウノカゼ,1800_芝,1,0,0.0
マテンロウノカゼ,1900_ダート,1,0,0.0
マテンロウバローズ,1600_芝,3,1,0.3333333333333333
マテンロウバローズ,1800_芝,1,0,0.0
マテンロウバローズ,2400_芝,1,0,0.0
マテンロウブラボー,1800_芝,1,0,0.0
マテンロウブレイブ,1800_ダート,1,0,0.0
マテンロウボンド,1200_芝,1,0,0.0
マテンロウボンド,1400_芝,3,0,0.0
マテンロウボンド,1600_芝,1,0,0.0
マテンロウボンド,1800_芝,1,0,0.0
マテンロウマジック,1800_ダート,1,0,0.0
マテンロウマジック,2000_芝,1,0,0.0
マテンロウマジック,2400_芝,1,0,0.0
マテンロウミラクル,1400_ダート,1,1,1.0
マテンロウミラクル,1800_ダート,1,0,0.0
マテンロウムーブ,2000_芝,1,0,0.0
マテンロウムーブ,2400_芝,1,0,0.0
マテンロウレオ,2000_芝,2,0,0.0
マテンロウレオ,2200_芝,2,0,0.0
マテンロウレオ,2500_芝,2,0,0.0
マテンロウレオ,3200_芝,1,0,0.0
マディソンガール,1600_芝,1,0,0.0
マディソンガール,2000_芝,1,0,0.0
マトラコーニッシュ,1600_芝,1,0,0.0
マトラコーニッシュ,1800_芝,2,0,0.0
マトラコーニッシュ,2000_芝,2,1,0.5
マトラコーニッシュ,2200_芝,1,0,0.0
マドモアゼルアスク,1800_芝,1,0,0.0
マドモアゼルアスク,2000_芝,3,0,0.0
マナウス,1400_ダート,1,0,0.0
マナウス,1700_ダート,1,0,0.0
マナウス,1800_ダート,2,0,0.0
マニス,1400_芝,1,0,0.0
マニス,1600_芝,1,0,0.0
マニバドラ,1150_ダート,1,1,1.0
マニバドラ,1200_ダート,7,2,0.2857142857142857
マニバドラ,1400_ダート,1,1,1.0
マノア,2000_芝,1,0,0.0
マハナ,1800_ダート,2,0,0.0
マハナ,2000_芝,3,0,0.0
マハナ,2400_芝,1,0,0.0
マハートマーベル,2000_芝,1,0,0.0
マハートマーベル,2600_芝,2,0,0.0
マピュース,1600_芝,6,1,0.16666666666666666
マピュース,2000_芝,1,0,0.0
マフィン,1600_芝,2,0,0.0
マフィン,1700_ダート,1,0,0.0
マフィン,1800_ダート,2,0,0.0
マフィン,2000_芝,1,0,0.0
マベルシュシュット,1800_芝,1,0,0.0
マベルシュシュット,2000_芝,1,0,0.0
マホロバ,1300_ダート,1,0,0.0
マホロバ,1400_ダート,2,0,0.0
ママコチャ,1200_芝,7,1,0.14285714285714285
ママコチャ,1400_芝,2,0,0.0
マメコ,1200_芝,6,1,0.16666666666666666
マメコ,1600_芝,1,0,0.0
マラキナイア,1600_芝,3,0,0.0
マラキナイア,1800_芝,3,0,0.0
マリアイリダータ,1800_芝,2,1,0.5
マリアナトレンチ,1600_ダート,1,0,0.0
マリアナトレンチ,1700_ダート,5,1,0.2
マリアナトレンチ,1800_ダート,8,0,0.0
マリアナトレンチ,1900_ダート,1,0,0.0
マリエッティ,1700_ダート,1,0,0.0
マリオロード,1700_ダート,4,0,0.0
マリオロード,1800_ダート,7,0,0.0
マリオロード,1900_ダート,1,0,0.0
マリオロード,2000_ダート,1,0,0.0
マリオンエール,1800_ダート,4,0,0.0
マリネロ,1800_芝,2,0,0.0
マリネロ,2000_芝,3,1,0.3333333333333333
マリノトニトゥルス,1400_芝,1,0,0.0
マリブオレンジ,1600_ダート,1,0,0.0
マリブオレンジ,2000_芝,1,0,0.0
マリブパイン,1000_ダート,2,0,0.0
マリブパイン,1200_ダート,3,0,0.0
マリヨンヌ,1400_ダート,1,0,0.0
マリンバンカー,1200_ダート,1,0,0.0
マリンバンカー,1600_ダート,3,0,0.0
マリンバンカー,1800_ダート,1,1,1.0
マリーヌ,1600_芝,1,0,0.0
マリーヌ,1800_ダート,1,0,0.0
マルアズール,1800_ダート,1,0,0.0
マルアズール,1800_芝,1,0,0.0
マルカアトラス,1400_ダート,1,0,0.0
マルカオペラ,1600_芝,1,0,0.0
マルカオペラ,1800_芝,7,1,0.14285714285714285
マルカシャルマン,1200_芝,1,0,0.0
マルカシャルマン,1400_芝,1,0,0.0
マルカシャルマン,1500_芝,2,0,0.0
マルカシャルマン,1600_芝,2,0,0.0
マルカブリッツ,1800_ダート,2,0,0.0
マルカブリッツ,2200_芝,1,0,0.0
マルカブリッツ,2400_芝,2,0,0.0
マルカブリッツ,2600_芝,2,1,0.5
マルカラピッド,1200_ダート,4,1,0.25
マルカラピッド,1400_ダート,3,0,0.0
マルガ,1600_芝,1,0,0.0
マルクパージュ,1400_芝,2,0,0.0
マルクパージュ,1600_芝,1,0,0.0
マルクパージュ,1800_芝,3,0,0.0
マルクパージュ,2000_芝,2,0,0.0
マルコタージュ,1800_芝,2,0,0.0
マルコタージュ,2000_芝,1,0,0.0
マルコタージュ,2400_芝,1,0,0.0
マルス,1600_芝,1,0,0.0
マルチャレアル,1800_ダート,2,0,0.0
マルチャレアル,1900_ダート,1,0,0.0
マルチャン,1600_芝,3,0,0.0
マルチャン,1800_芝,3,0,0.0
マルチャン,2000_芝,4,1,0.25
マルチライセンス,2200_芝,1,0,0.0
マルチライセンス,2400_ダート,1,0,0.0
マルディランダ,1200_芝,1,0,0.0
マルディランダ,1400_芝,4,0,0.0
マルディランダ,1600_芝,4,1,0.25
マルディランダ,1800_芝,1,0,0.0
マルブツプライド,1800_ダート,1,0,0.0
マルブツプライド,1900_ダート,1,0,0.0
マルブツプライド,2000_ダート,1,0,0.0
マルプリ,1200_芝,9,2,0.2222222222222222
マルプリ,1400_芝,3,0,0.0
マルベリーシチー,1700_ダート,1,0,0.0
マルベリーシチー,1800_ダート,1,0,0.0
マルベリーシチー,1800_芝,1,0,0.0
マルベリーシチー,2000_ダート,1,0,0.0
マルベリーシチー,2000_芝,2,0,0.0
マルモア,1600_芝,1,0,0.0
マルモリキング,1200_ダート,4,0,0.0
マルモリキング,1800_ダート,1,0,0.0
マルモリスペシャル,1200_ダート,1,0,0.0
マルモリスペシャル,1400_ダート,5,0,0.0
マルモリディライト,1000_芝,4,0,0.0
マルモリディライト,1150_ダート,1,0,0.0
マルモリディライト,1200_芝,1,0,0.0
マロンドレ,1200_芝,1,0,0.0
マンウォル,1400_ダート,1,0,0.0
マンウォル,1400_芝,2,0,0.0
マンウォル,1600_ダート,1,0,0.0
マンウォル,1600_芝,2,0,0.0
マンオブノーブル,2400_芝,1,0,0.0
マンクスホップ,1800_芝,3,0,0.0
マンクスホップ,2000_芝,2,0,0.0
マンクスホップ,2400_芝,1,0,0.0
マンダリンボレロ,1200_芝,1,0,0.0
マンダリンボレロ,1600_ダート,1,0,0.0
マンダリンボレロ,1700_ダート,1,0,0.0
マンダリンボレロ,1800_ダート,3,1,0.3333333333333333
マンデヴィラ,1800_芝,2,1,0.5
マンデヴィラ,2000_芝,3,0,0.0
マンデヴィラ,2200_芝,1,0,0.0
マンデヴィラ,2400_芝,1,0,0.0
マンドローネ,1400_芝,4,1,0.25
マンドローネ,1600_芝,1,0,0.0
マンノステータス,1600_ダート,2,0,0.0
マンノステータス,1800_ダート,2,1,0.5
マンノステータス,2100_ダート,1,0,0.0
マンノライトニング,1200_ダート,2,0,0.0
マンノライトニング,1400_ダート,2,0,0.0
マンマリアーレ,1800_ダート,8,2,0.25
マンマリアーレ,2100_ダート,1,0,0.0
マヴィ,1400_ダート,1,0,0.0
マヴォロンテ,1200_ダート,3,0,0.0
マーゴットゲイン,1800_ダート,2,1,0.5
マーゴットゲイン,2100_ダート,1,0,0.0
マーゴットコマチ,1800_芝,1,0,0.0
マーゴットサンズ,1800_ダート,1,0,0.0
マーゴットソラーレ,1800_ダート,1,0,0.0
マーゴットソラーレ,1800_芝,1,0,0.0
マーゴットソラーレ,2000_芝,1,0,0.0
マーゴットソラーレ,2400_芝,1,0,0.0
マーゴットソラーレ,2600_芝,2,0,0.0
マーゴットファブ,1150_ダート,1,0,0.0
マーゴットファブ,1200_ダート,1,0,0.0
マーゴットブロー,1600_芝,1,0,0.0
マーゴットミニモ,1700_ダート,1,0,0.0
マーゴットミニモ,1800_ダート,2,0,0.0
マーゴットメネス,1600_芝,1,0,0.0
マーゴットラヴミー,1600_芝,1,1,1.0
マーゴットレジーナ,1800_芝,1,0,0.0
マーゴットレジーナ,2000_芝,3,1,0.3333333333333333
マーゴットレーヴ,1200_ダート,2,0,0.0
マーゴットレーヴ,1400_ダート,1,0,0.0
マーシャルポイント,1800_ダート,1,0,0.0
マーシャルポイント,2000_芝,5,1,0.2
マーシャルポイント,2400_芝,1,0,0.0
マーシヴィガラス,1200_ダート,4,0,0.0
マーシヴィガラス,1600_ダート,2,0,0.0
マーシヴィガラス,1700_ダート,1,0,0.0
マーシヴィガラス,1800_ダート,3,0,0.0
マーシーラン,1400_芝,3,0,0.0
マーシーラン,1600_芝,2,0,0.0
マーズオデッセイ,1200_ダート,1,1,1.0
マーズオデッセイ,1300_ダート,1,0,0.0
マーズオデッセイ,2000_芝,1,0,0.0
マーズオデッセイ,2400_芝,1,0,0.0
マーブルパレス,1400_芝,1,0,0.0
マーブルマウンテン,1400_ダート,2,0,0.0
マーブルマウンテン,1800_ダート,2,1,0.5
マーブルマウンテン,1900_ダート,1,0,0.0
マーブルマカロン,1150_ダート,1,0,0.0
マーブルマカロン,1400_ダート,1,0,0.0
マーブルマカロン,1600_ダート,1,0,0.0
マーブルロック,1700_ダート,1,0,0.0
マーブルロック,1800_ダート,6,2,0.3333333333333333
マーブルロック,1900_ダート,2,0,0.0
マーベラスアゲン,1400_ダート,1,0,0.0
マーベラスムーン,1800_ダート,1,0,0.0
マーベリックシチー,1700_ダート,4,0,0.0
ミアステラ,1900_ダート,1,0,0.0
ミアステラ,2200_芝,2,0,0.0
ミアステラ,2400_芝,3,1,0.3333333333333333
ミアネーロ,1600_芝,3,0,0.0
ミアネーロ,1800_芝,3,1,0.3333333333333333
ミアネーロ,2000_芝,2,1,0.5
ミアネーロ,2200_芝,1,0,0.0
ミアネーロ,2400_芝,1,0,0.0
ミエスペランサ,1600_芝,4,1,0.25
ミエスペランサ,1800_芝,2,1,0.5
ミエノジュピター,1800_芝,2,0,0.0
ミエノジュピター,2000_芝,1,0,0.0
ミエノナイスガイ,1400_ダート,3,0,0.0
ミエノナイスガイ,1700_ダート,1,0,0.0
ミエノブラボー,1200_芝,1,0,0.0
ミエノブラボー,1400_芝,1,0,0.0
ミエノブラボー,1800_芝,2,0,0.0
ミカエルパシャ,2000_芝,2,0,0.0
ミカエルパシャ,2200_芝,1,0,0.0
ミカッテヨンデイイ,1600_芝,2,0,0.0
ミカッテヨンデイイ,1800_芝,7,0,0.0
ミカッテヨンデイイ,2000_芝,2,0,0.0
ミキノクラップス,1000_ダート,1,0,0.0
ミキノクラップス,1200_芝,1,0,0.0
ミクストベリーズ,1200_芝,2,0,0.0
ミクソロジー,2200_芝,1,0,0.0
ミクソロジー,2400_芝,1,0,0.0
ミクソロジー,2500_芝,1,0,0.0
ミクソロジー,3600_芝,1,0,0.0
ミクロフィラム,1700_ダート,1,0,0.0
ミクロフィラム,1800_ダート,1,0,0.0
ミサトレッドダイヤ,2500_芝,1,0,0.0
ミサビスケッツ,1700_ダート,1,0,0.0
ミシェラドラータ,1400_芝,1,0,0.0
ミシシッピテソーロ,1400_芝,5,1,0.2
ミシシッピテソーロ,1600_芝,3,0,0.0
ミスエル,1200_ダート,2,0,0.0
ミスカッレーラ,1800_芝,1,0,0.0
ミスガリレオアスク,2000_芝,1,0,0.0
ミスガリレオアスク,2200_芝,1,0,0.0
ミスガリレオアスク,2600_芝,2,0,0.0
ミスキャサリン,1400_芝,2,0,0.0
ミスサラワク,1700_ダート,2,0,0.0
ミスサン,1000_芝,2,0,0.0
ミスズグランドオー,1200_ダート,1,0,0.0
ミスズグランドオー,1400_ダート,1,0,0.0
ミスタージーティー,1600_芝,1,0,0.0
ミスタージーティー,1800_芝,1,0,0.0
ミスタージーティー,2000_芝,6,1,0.16666666666666666
ミスタージーティー,2200_芝,1,0,0.0
ミスタージーティー,2400_芝,3,0,0.0
ミスタージーティー,3000_芝,1,0,0.0
ミスターディジェイ,1000_ダート,1,0,0.0
ミスターディジェイ,1200_ダート,1,0,0.0
ミスターバッドガイ,1200_芝,1,0,0.0
ミスティア,1600_芝,1,0,0.0
ミスティア,1800_芝,3,0,0.0
ミスティア,2000_芝,5,1,0.2
ミスティックパワー,1800_ダート,2,0,0.0
ミスティックロア,1800_ダート,3,2,0.6666666666666666
ミスティックロア,1900_ダート,2,1,0.5
ミスティックロア,2100_ダート,1,0,0.0
ミスティブルー,2500_芝,1,0,0.0
ミスティマウンテン,1700_ダート,1,0,0.0
ミステリーウェイ,2200_芝,3,0,0.0
ミステリーウェイ,2400_芝,2,1,0.5
ミステリーウェイ,2500_芝,1,1,1.0
ミステリーウェイ,2600_芝,2,1,0.5
ミステリーウェイ,3000_芝,2,0,0.0
ミステンザン,2000_芝,1,0,0.0
ミストレス,1400_芝,3,1,0.3333333333333333
ミストレス,1600_芝,4,0,0.0
ミスバレンシア,1200_芝,1,0,0.0
ミスフィガロ,1500_芝,1,1,1.0
ミスフィガロ,1800_芝,1,0,0.0
ミスフィガロ,2000_芝,1,0,0.0
ミスフィガロ,2200_芝,1,0,0.0
ミスフォルテ,1200_芝,1,0,0.0
ミスボニータ,1400_芝,1,0,0.0
ミスヨコハマ,1200_芝,3,0,0.0
ミスヨコハマ,1400_ダート,1,0,0.0
ミスヨコハマ,1400_芝,8,0,0.0
ミスヨコハマ,1500_芝,1,0,0.0
ミスヨシゼン,1200_ダート,1,0,0.0
ミスヨシゼン,1400_ダート,2,0,0.0
ミズノコキュウ,1200_芝,7,0,0.0
ミタマ,1600_芝,1,0,0.0
ミタマ,2000_ダート,1,0,0.0
ミタマ,2000_芝,4,1,0.25
ミタマ,2100_ダート,1,0,0.0
ミタマ,2200_芝,3,0,0.0
ミダース,1800_ダート,1,0,0.0
ミッキーカプチーノ,2400_芝,1,0,0.0
ミッキークレスト,1800_ダート,4,2,0.5
ミッキークレスト,1900_ダート,2,1,0.5
ミッキーゴージャス,1600_芝,2,1,0.5
ミッキーゴージャス,2000_芝,3,1,0.3333333333333333
ミッキーゴールド,1800_芝,1,1,1.0
ミッキーゴールド,2000_芝,2,0,0.0
ミッキージュエリー,1600_芝,1,0,0.0
ミッキージュエリー,1800_芝,2,1,0.5
ミッキースターダム,1600_芝,1,0,0.0
ミッキースターダム,1800_芝,1,0,0.0
ミッキーストライク,2000_芝,2,0,0.0
ミッキースピナッチ,1000_ダート,3,0,0.0
ミッキースピナッチ,1150_ダート,1,0,0.0
ミッキースピネル,1600_芝,1,0,0.0
ミッキースピネル,1800_芝,1,1,1.0
ミッキーソルジャー,1800_芝,1,0,0.0
ミッキーチャレンジ,1200_芝,2,0,0.0
ミッキーチャレンジ,1400_芝,4,0,0.0
ミッキーツインクル,1800_芝,2,1,0.5
ミッキーツインクル,2000_芝,2,1,0.5
ミッキードラマー,1000_ダート,1,0,0.0
ミッキードラマー,1400_ダート,1,0,0.0
ミッキーヌチバナ,1700_ダート,1,0,0.0
ミッキーヌチバナ,1800_ダート,6,1,0.16666666666666666
ミッキーヌチバナ,1900_ダート,2,0,0.0
ミッキーハーモニー,1200_芝,9,1,0.1111111111111111
ミッキーファイト,1600_ダート,1,0,0.0
ミッキーファイト,1800_ダート,1,1,1.0
ミッキーファイト,1900_ダート,1,0,0.0
ミッキーマカパ,1200_ダート,1,1,1.0
ミッキーマカロン,1700_ダート,3,0,0.0
ミッキーマカロン,1800_ダート,2,0,0.0
ミッキーマドンナ,1800_芝,3,0,0.0
ミッキーマドンナ,2000_芝,1,0,0.0
ミッキーメテオ,1800_ダート,1,0,0.0
ミッキーラッキー,1600_ダート,1,0,0.0
ミッキーラッキー,1700_ダート,1,0,0.0
ミッキーラッキー,2000_芝,1,0,0.0
ミッキーラッキー,2100_ダート,1,0,0.0
ミッキーレジェンド,1400_芝,1,0,0.0
ミックファイア,1600_ダート,1,0,0.0
ミックファイア,1800_ダート,1,0,0.0
ミッシオーネ,1400_ダート,1,0,0.0
ミッションルース,1800_ダート,1,0,0.0
ミッドセンチュリー,2000_芝,1,0,0.0
ミッドナイトゲイル,1400_ダート,1,0,0.0
ミッドナイトゲイル,1600_芝,1,0,0.0
ミッドナイトホーク,1800_ダート,1,0,0.0
ミッドナイトホーク,2000_芝,1,0,0.0
ミッドナイトホーク,2200_芝,1,0,0.0
ミッドナイトホーク,2400_芝,1,0,0.0
ミッドナイトホーク,2600_芝,2,0,0.0
ミッドナイトラスタ,1200_芝,2,0,0.0
ミッドナイトラスタ,1400_ダート,2,0,0.0
ミツカネジェミニ,1700_ダート,1,0,0.0
ミツカネジェミニ,1800_ダート,1,0,0.0
ミツカネベネラ,1600_芝,1,0,0.0
ミツカネムーン,1000_芝,1,0,0.0
ミツカネムーン,1200_芝,1,0,0.0
ミツカネリブラ,1200_ダート,1,0,0.0
ミツカネヴィーナス,1600_ダート,1,0,0.0
